led,t,deltat,AcX,AcY,AcZ,GravX,GravY,GravZ,QuatW,QuatX,QuatY,QuatZ,OrX,OrY,OrZ,GyX,GyY,GyZ
0,10353,50,0.99,-0.34,-0.65,-2.39,2.34,9.21,0.98486,0.12054,0.12463,0.00482,359.38,-14.13,-14.19,-0.03,0.02,-0.00
0,10403,50,1.93,-0.14,0.17,-2.38,2.33,9.21,0.98492,0.12054,0.12408,0.00470,359.44,-14.06,-14.25,0.08,-0.07,0.00
0,10454,51,1.95,-0.57,-0.07,-2.37,2.34,9.22,0.98492,0.12085,0.12354,0.00452,359.44,-14.06,-14.25,0.01,-0.01,-0.01
0,10504,50,1.29,-0.95,-0.06,-2.37,2.34,9.22,0.98492,0.12085,0.12354,0.00439,359.44,-14.00,-14.25,0.04,-0.03,-0.01
0,10554,50,1.34,0.09,-1.18,-2.37,2.34,9.22,0.98492,0.12097,0.12341,0.00433,359.44,-14.00,-14.25,-0.03,0.01,-0.01
0,10604,50,0.61,-0.64,-0.33,-2.36,2.35,9.22,0.98499,0.12122,0.12299,0.00415,359.50,-13.94,-14.25,0.06,0.00,-0.02
0,10654,50,1.78,-0.17,-0.28,-2.35,2.34,9.22,0.98505,0.12097,0.12268,0.00415,359.50,-13.88,-14.25,-0.04,0.02,-0.00
0,10704,50,1.38,-0.64,-0.86,-2.35,2.34,9.22,0.98505,0.12091,0.12250,0.00397,359.50,-13.88,-14.25,0.03,-0.05,0.00
0,10754,50,1.18,-0.16,-1.25,-2.36,2.33,9.22,0.98505,0.12054,0.12280,0.00403,359.50,-13.88,-14.19,0.01,-0.01,-0.01
0,10804,50,1.09,-1.54,-1.01,-2.35,2.33,9.22,0.98517,0.12012,0.12256,0.00385,359.50,-13.94,-14.13,-0.06,0.07,-0.02
0,10854,50,0.92,0.34,-1.16,-2.36,2.31,9.23,0.98523,0.11957,0.12268,0.00385,359.50,-13.88,-14.13,-0.02,0.00,-0.01
0,10904,50,1.38,-0.49,0.48,-2.35,2.32,9.23,0.98523,0.11957,0.12238,0.00385,359.50,-13.88,-14.06,0.05,0.01,-0.01
0,10954,50,1.57,-0.82,0.16,-2.36,2.31,9.23,0.98523,0.11932,0.12274,0.00378,359.50,-13.94,-14.06,-0.02,0.00,-0.00
0,11004,50,2.19,-1.67,1.28,-2.37,2.31,9.22,0.98517,0.11938,0.12329,0.00354,359.56,-14.00,-14.06,0.03,-0.00,-0.00
0,11054,50,1.26,-0.55,-0.03,-2.37,2.30,9.23,0.98517,0.11884,0.12354,0.00348,359.56,-14.00,-14.00,0.02,0.07,-0.02
0,11104,50,0.65,0.38,-0.81,-2.37,2.30,9.23,0.98523,0.11865,0.12329,0.00336,359.56,-13.94,-14.00,-0.02,0.05,-0.01
0,11154,50,0.23,-1.16,-0.13,-2.36,2.30,9.23,0.98529,0.11871,0.12286,0.00317,359.56,-13.94,-13.94,-0.06,0.04,0.00
0,11204,50,1.35,-0.21,-0.68,-2.36,2.29,9.23,0.98535,0.11847,0.12262,0.00323,359.63,-13.88,-14.00,-0.07,0.03,-0.00
0,11254,50,2.36,-1.04,0.15,-2.35,2.29,9.23,0.98541,0.11829,0.12244,0.00311,359.63,-13.94,-13.94,-0.08,-0.08,0.01
0,11304,50,3.10,-1.45,0.17,-2.35,2.29,9.23,0.98541,0.11816,0.12238,0.00311,359.63,-13.88,-13.88,0.02,-0.04,0.01
0,11354,50,1.95,-1.43,0.10,-2.35,2.28,9.24,0.98547,0.11786,0.12213,0.00311,359.63,-13.88,-13.88,0.00,0.05,-0.01
0,11404,50,1.65,-1.69,0.48,-2.34,2.27,9.24,0.98566,0.11719,0.12164,0.00323,359.56,-13.81,-13.75,-0.09,-0.02,-0.01
0,11454,50,1.15,-0.25,-1.59,-2.32,2.26,9.25,0.98578,0.11688,0.12067,0.00336,359.56,-13.63,-13.75,-0.03,-0.11,0.02
0,11504,50,2.10,-1.61,0.40,-2.31,2.24,9.26,0.98602,0.11591,0.11987,0.00354,359.56,-13.56,-13.63,-0.06,-0.09,0.02
0,11554,50,3.64,-2.28,0.16,-2.30,2.24,9.26,0.98608,0.11548,0.11938,0.00354,359.56,-13.50,-13.56,-0.02,0.02,0.00
0,11604,50,2.69,-2.90,-0.47,-2.30,2.23,9.26,0.98614,0.11493,0.11932,0.00360,359.56,-13.50,-13.56,-0.05,0.03,0.00
0,11654,50,2.93,-1.85,-0.29,-2.28,2.27,9.26,0.98602,0.11713,0.11835,0.00323,359.56,-13.44,-13.75,0.14,-0.10,0.02
0,11704,50,2.12,-1.70,-0.48,-2.28,2.27,9.26,0.98602,0.11731,0.11829,0.00317,359.63,-13.44,-13.81,0.04,0.00,0.00
0,11754,50,2.10,-1.32,-0.68,-2.27,2.27,9.26,0.98602,0.11737,0.11816,0.00317,359.63,-13.38,-13.75,-0.01,0.05,-0.01
0,11804,50,2.48,-1.64,-0.21,-2.26,2.27,9.26,0.98608,0.11743,0.11749,0.00317,359.63,-13.31,-13.81,0.00,-0.01,0.00
0,11854,50,3.04,-2.32,-0.74,-2.25,2.28,9.26,0.98614,0.11761,0.11682,0.00305,359.63,-13.25,-13.81,0.03,0.01,-0.01
0,11904,50,2.86,-1.89,-1.05,-2.24,2.28,9.26,0.98621,0.11774,0.11633,0.00287,359.63,-13.25,-13.81,0.02,-0.06,0.01
0,11954,50,3.41,-1.19,-0.21,-2.24,2.28,9.26,0.98621,0.11804,0.11615,0.00269,359.63,-13.19,-13.81,-0.03,-0.04,0.01
0,12004,50,3.42,-2.06,0.98,-2.24,2.28,9.26,0.98621,0.11792,0.11621,0.00269,359.69,-13.25,-13.88,0.04,0.04,-0.01
0,12054,50,1.86,-0.41,0.46,-2.24,2.29,9.26,0.98614,0.11816,0.11627,0.00269,359.69,-13.19,-13.88,0.00,0.03,-0.01
0,12104,50,3.27,-1.68,0.20,-2.22,2.28,9.27,0.98627,0.11786,0.11554,0.00262,359.69,-13.13,-13.81,-0.03,0.05,-0.02
0,12154,50,3.56,-1.62,0.56,-2.22,2.28,9.27,0.98633,0.11768,0.11542,0.00269,359.69,-13.06,-13.75,-0.03,-0.12,0.02
0,12204,50,3.93,-1.89,0.49,-2.22,2.27,9.27,0.98639,0.11719,0.11536,0.00275,359.63,-13.13,-13.75,0.02,-0.03,0.00
0,12254,50,3.05,-1.02,-0.99,-2.23,2.27,9.27,0.98633,0.11707,0.11597,0.00269,359.63,-13.19,-13.69,-0.01,-0.04,0.00
0,12304,50,2.86,-1.00,-0.43,-2.23,2.26,9.27,0.98633,0.11688,0.11603,0.00275,359.63,-13.19,-13.69,0.01,0.01,-0.01
0,12354,50,2.48,-0.86,-0.36,-2.24,2.26,9.27,0.98633,0.11682,0.11633,0.00269,359.63,-13.19,-13.69,0.01,0.04,-0.02
0,12404,50,2.52,-1.18,-0.15,-2.24,2.26,9.27,0.98633,0.11676,0.11633,0.00262,359.69,-13.19,-13.69,0.04,-0.04,-0.00
0,12454,50,3.65,-2.83,0.70,-2.24,2.26,9.27,0.98633,0.11658,0.11639,0.00256,359.69,-13.19,-13.69,0.02,-0.04,0.00
0,12504,50,3.32,-2.96,-0.24,-2.25,2.25,9.27,0.98633,0.11621,0.11664,0.00250,359.69,-13.25,-13.69,0.07,-0.09,0.01
0,12554,50,2.77,-1.88,0.11,-2.25,2.25,9.27,0.98627,0.11639,0.11694,0.00238,359.69,-13.31,-13.63,-0.01,-0.01,0.00
0,12604,50,2.94,-1.85,-0.29,-2.25,2.25,9.27,0.98627,0.11627,0.11700,0.00232,359.69,-13.31,-13.63,-0.01,0.01,-0.01
0,12654,50,1.99,-0.79,-0.92,-2.25,2.25,9.27,0.98633,0.11621,0.11682,0.00214,359.69,-13.25,-13.63,-0.01,0.03,-0.01
0,12704,50,2.37,-0.68,-0.96,-2.25,2.24,9.27,0.98639,0.11584,0.11670,0.00214,359.69,-13.25,-13.56,-0.02,0.00,-0.01
0,12754,50,4.00,-1.90,0.61,-2.25,2.23,9.27,0.98645,0.11536,0.11664,0.00214,359.69,-13.25,-13.50,-0.04,-0.03,0.01
0,12804,50,4.12,-1.89,0.22,-2.26,2.22,9.27,0.98645,0.11499,0.11707,0.00214,359.75,-13.31,-13.50,0.02,-0.02,0.00
0,12854,50,3.29,-1.47,-0.78,-2.26,2.22,9.27,0.98645,0.11487,0.11725,0.00208,359.75,-13.38,-13.44,-0.05,0.02,0.00
0,12904,50,2.15,-1.22,-0.93,-2.26,2.22,9.27,0.98645,0.11469,0.11749,0.00208,359.75,-13.31,-13.44,-0.01,0.01,-0.01
0,12954,50,2.62,-0.85,-0.74,-2.26,2.22,9.27,0.98645,0.11487,0.11743,0.00189,359.75,-13.31,-13.44,-0.04,0.04,-0.01
0,13004,50,2.48,-1.07,-0.40,-2.26,2.22,9.27,0.98645,0.11481,0.11713,0.00183,359.75,-13.25,-13.44,-0.02,-0.07,0.01
0,13054,50,4.46,-2.26,1.34,-2.24,2.22,9.28,0.98657,0.11481,0.11627,0.00183,359.75,-13.31,-13.44,-0.01,0.00,-0.00
0,13104,50,3.11,-2.49,-0.92,-2.24,2.23,9.28,0.98651,0.11511,0.11627,0.00159,359.75,-13.25,-13.50,0.02,-0.07,0.01
0,13154,50,2.91,-0.85,-0.91,-2.24,2.23,9.28,0.98651,0.11548,0.11627,0.00153,359.81,-13.25,-13.50,-0.02,0.02,-0.01
0,13204,50,2.07,-1.15,-0.03,-2.25,2.23,9.27,0.98645,0.11560,0.11646,0.00134,359.81,-13.19,-13.56,0.03,0.01,-0.01
0,13254,50,3.00,-1.52,0.63,-2.24,2.24,9.27,0.98645,0.11591,0.11615,0.00134,359.81,-13.19,-13.56,-0.01,0.05,-0.01
0,13304,50,2.96,-2.64,-0.02,-2.24,2.24,9.27,0.98639,0.11615,0.11621,0.00134,359.81,-13.19,-13.63,0.01,-0.08,0.02
0,13355,51,4.15,-2.41,-0.65,-2.23,2.25,9.27,0.98645,0.11652,0.11554,0.00134,359.81,-13.19,-13.63,-0.00,-0.04,0.01
0,13405,50,3.03,-2.55,-0.74,-2.23,2.25,9.27,0.98639,0.11658,0.11591,0.00134,359.81,-13.19,-13.69,0.00,0.01,0.01
0,13455,50,2.95,-1.08,0.34,-2.24,2.25,9.27,0.98639,0.11646,0.11603,0.00140,359.81,-13.19,-13.63,-0.00,0.06,-0.02
0,13505,50,1.85,-1.22,-0.71,-2.24,2.25,9.27,0.98639,0.11621,0.11615,0.00153,359.81,-13.19,-13.63,0.01,0.02,-0.02
0,13555,50,2.78,-1.27,-0.70,-2.23,2.24,9.27,0.98645,0.11609,0.11597,0.00146,359.81,-13.19,-13.56,0.03,0.02,-0.01
0,13605,50,4.33,-2.18,1.48,-2.23,2.24,9.28,0.98651,0.11584,0.11560,0.00140,359.81,-13.19,-13.56,0.01,-0.07,0.00
0,13655,50,4.13,-1.77,-0.27,-2.23,2.24,9.28,0.98651,0.11578,0.11572,0.00146,359.81,-13.19,-13.56,0.01,-0.05,0.00
0,13705,50,3.31,-1.55,0.00,-2.23,2.24,9.28,0.98651,0.11578,0.11572,0.00140,359.81,-13.19,-13.56,-0.01,0.02,-0.01
0,13755,50,1.49,-1.04,-0.41,-2.23,2.23,9.28,0.98651,0.11560,0.11591,0.00140,359.81,-13.13,-13.56,-0.00,-0.04,-0.01
0,13805,50,2.50,-0.71,-1.70,-2.22,2.24,9.28,0.98657,0.11560,0.11536,0.00159,359.81,-13.13,-13.50,0.02,0.02,-0.01
0,13855,50,2.82,-2.20,-1.02,-2.21,2.24,9.28,0.98663,0.11560,0.11493,0.00171,359.75,-13.06,-13.50,0.01,0.03,-0.00
0,13905,50,4.44,-1.87,-0.56,-2.21,2.24,9.28,0.98663,0.11578,0.11469,0.00171,359.75,-13.06,-13.56,0.01,-0.05,0.02
0,13955,50,3.05,-1.88,-0.02,-2.22,2.24,9.28,0.98657,0.11578,0.11511,0.00165,359.75,-13.06,-13.56,0.00,-0.01,0.01
0,14005,50,2.36,-2.01,-0.95,-2.22,2.26,9.28,0.98651,0.11664,0.11499,0.00183,359.75,-13.06,-13.63,0.05,0.03,0.00
